CountyFIPS,DataCategory,DataType,HUC,Organization,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
49021,DETAIL,ALLOCATION,160300060503,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060504,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060505,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060507,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060602,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060603,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060604,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060605,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060606,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060702,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060703,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060704,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060706,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060707,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060802,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060803,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060901,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060902,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060903,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060904,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300060905,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061002,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061003,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061004,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061005,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061006,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061101,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061102,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061103,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061201,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061202,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061203,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061204,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061205,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061206,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061207,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061208,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061301,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061303,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061305,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061306,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061307,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061402,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061403,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061404,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061405,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061406,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061407,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49021,DETAIL,ALLOCATION,160300061408,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061302,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061303,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061304,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061305,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061306,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061307,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49053,DETAIL,ALLOCATION,160300061401,,UTDWRT,2016,06-03-01,Escalante Desert,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401070101,,UTDWRT,2016,07-01-01,Blacks Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401070102,,UTDWRT,2016,07-01-01,Blacks Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401070103,,UTDWRT,2016,07-01-01,Blacks Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401070201,,UTDWRT,2016,07-01-02,Smith Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401070202,,UTDWRT,2016,07-01-02,Smith Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401070203,,UTDWRT,2016,07-01-02,Smith Fork,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060309,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060301,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060303,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060304,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060305,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060306,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060308,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,140401060309,,UTDWRT,2016,07-01-03,Henrys Fork,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060601,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060602,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060603,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060604,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060701,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060703,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060704,,UTDWRT,2016,07-01-04,Sheep Creek Lake,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060211,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060212,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060403,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060404,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060501,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060502,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060503,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060504,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060505,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060506,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060507,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401060505,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401060506,,UTDWRT,2016,07-01-05,Flaming Gorge Reservoir,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060803,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060804,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060901,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060902,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060904,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060905,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401060906,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49009,DETAIL,ALLOCATION,140401061006,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401060901,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401060903,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401060904,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401060906,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140401061006,,UTDWRT,2016,07-01-06,Crouse Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010101,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010102,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010103,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010104,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010301,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010302,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010303,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010304,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010305,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010306,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010307,,UTDWRT,2016,07-01-07,Vermillion/Yampa Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020101,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020102,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020103,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020104,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020106,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020201,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020202,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020204,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020205,,UTDWRT,2016,07-02-01,Dry Fork,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020401,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020402,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020403,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020404,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020405,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020501,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020502,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020503,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020504,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020601,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020602,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020603,,UTDWRT,2016,07-02-02,Big Brush Creek,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010501,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010502,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600010504,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020301,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020302,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020303,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600020304,,UTDWRT,2016,07-02-03,Vernal,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040101,,UTDWRT,2016,07-03-01,Strawberry Reservoir,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040102,,UTDWRT,2016,07-03-01,Strawberry Reservoir,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040103,,UTDWRT,2016,07-03-01,Strawberry Reservoir,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040104,,UTDWRT,2016,07-03-01,Strawberry Reservoir,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040105,,UTDWRT,2016,07-03-01,Strawberry Reservoir,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040106,,UTDWRT,2016,07-03-01,Strawberry Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040303,,UTDWRT,2016,07-03-02,Strawberry River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040304,,UTDWRT,2016,07-03-02,Strawberry River,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040302,,UTDWRT,2016,07-03-02,Strawberry River,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040303,,UTDWRT,2016,07-03-02,Strawberry River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040405,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040501,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040502,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040504,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040505,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040506,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040401,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040402,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040403,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040404,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040405,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600040502,,UTDWRT,2016,07-03-03,Fruitland,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040202,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040203,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040204,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040601,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040602,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040603,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040604,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040605,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040801,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040802,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040803,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040804,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040805,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600040806,,UTDWRT,2016,07-03-04,Starvation Reservoir,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030104,,UTDWRT,2016,07-03-05,Upper Duchesne River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030105,,UTDWRT,2016,07-03-05,Upper Duchesne River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030106,,UTDWRT,2016,07-03-05,Upper Duchesne River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030107,,UTDWRT,2016,07-03-05,Upper Duchesne River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030102,,UTDWRT,2016,07-03-06,West Fork Duchesne River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030103,,UTDWRT,2016,07-03-06,West Fork Duchesne River,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600030102,,UTDWRT,2016,07-03-06,West Fork Duchesne River,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600030103,,UTDWRT,2016,07-03-06,West Fork Duchesne River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030202,,UTDWRT,2016,07-03-07,Tabiona,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030203,,UTDWRT,2016,07-03-07,Tabiona,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030204,,UTDWRT,2016,07-03-07,Tabiona,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030205,,UTDWRT,2016,07-03-07,Tabiona,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030206,,UTDWRT,2016,07-03-07,Tabiona,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,140600030202,,UTDWRT,2016,07-03-07,Tabiona,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030304,,UTDWRT,2016,07-03-08,Rock Creek,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030305,,UTDWRT,2016,07-03-08,Rock Creek,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030306,,UTDWRT,2016,07-03-08,Rock Creek,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030308,,UTDWRT,2016,07-03-08,Rock Creek,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030603,,UTDWRT,2016,07-03-09,Moon Lake,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030604,,UTDWRT,2016,07-03-09,Moon Lake,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030605,,UTDWRT,2016,07-03-09,Moon Lake,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030704,,UTDWRT,2016,07-03-10,Yellowstone River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600030705,,UTDWRT,2016,07-03-10,Yellowstone River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600031101,,UTDWRT,2016,07-03-11,Uintah River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600031102,,UTDWRT,2016,07-03-11,Uintah River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600031103,,UTDWRT,2016,07-03-11,Uintah River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600031201,,UTDWRT,2016,07-03-12,Whiterocks River,46,http://www.water.utah.gov/DWRT
49013,DETAIL,ALLOCATION,140600031202,,UTDWRT,2016,07-03-12,Whiterocks River,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600031203,,UTDWRT,2016,07-03-12,Whiterocks River,46,http://www.water.utah.gov/DWRT
49047,DETAIL,ALLOCATION,140600031204,,UTDWRT,2016,07-03-12,Whiterocks River,46,http://www.water.utah.gov/DWRT
