CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,State,WaDEURLAddress
,DETAIL,ALLOCATION,,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11120105,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11120202,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11130102,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11130201,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11130203,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11130301,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11130302,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11140101,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11140102,OWRB,1995,11,36,
,DETAIL,ALLOCATION,11140106,OWRB,1995,11,36,
,DETAIL,ALLOCATION,,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11050001,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1995,12,36,
,DETAIL,ALLOCATION,11100303,OWRB,1995,12,36,
,DETAIL,ALLOCATION,,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11050001,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11050003,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11090201,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11090204,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11100203,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11100301,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11100303,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11120303,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1995,13,36,
,DETAIL,ALLOCATION,11140102,OWRB,1995,13,36,
,DETAIL,ALLOCATION,,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11090202,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11130303,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11130304,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1995,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1995,2,36,
,DETAIL,ALLOCATION,,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11060002,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11060006,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11090204,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11110101,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11130302,OWRB,1995,3,36,
,DETAIL,ALLOCATION,11130303,OWRB,1995,3,36,
,DETAIL,ALLOCATION,,OWRB,1995,4,36,
,DETAIL,ALLOCATION,11040001,OWRB,1995,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1995,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1995,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1995,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1995,4,36,
,DETAIL,ALLOCATION,,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11040008,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11070206,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11070207,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11070208,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11100203,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11110102,OWRB,1995,5,36,
,DETAIL,ALLOCATION,11110103,OWRB,1995,5,36,
,DETAIL,ALLOCATION,,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11070209,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11090204,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11100102,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1995,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1995,6,36,
,DETAIL,ALLOCATION,,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11050001,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11090202,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130201,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130202,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1995,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1995,7,36,
,DETAIL,ALLOCATION,,OWRB,1995,8,36,
,DETAIL,ALLOCATION,11070103,OWRB,1995,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1995,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1995,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1995,8,36,
,DETAIL,ALLOCATION,11100101,OWRB,1995,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1995,8,36,
,DETAIL,ALLOCATION,,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11040001,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11050002,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11070107,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11090103,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11100303,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11130208,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11130303,OWRB,1995,9,36,
,DETAIL,ALLOCATION,11140104,OWRB,1995,9,36,
,DETAIL,ALLOCATION,,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11120303,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11120304,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130102,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130201,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130302,OWRB,1996,1,36,
,DETAIL,ALLOCATION,11130303,OWRB,1996,1,36,
,DETAIL,ALLOCATION,,OWRB,1996,10,36,
,DETAIL,ALLOCATION,11140105,OWRB,1996,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1996,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1996,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1996,10,36,
,DETAIL,ALLOCATION,,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11120105,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11120202,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11130102,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11130201,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11130203,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11130301,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11130302,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11140101,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11140102,OWRB,1996,11,36,
,DETAIL,ALLOCATION,11140106,OWRB,1996,11,36,
,DETAIL,ALLOCATION,,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11050001,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1996,12,36,
,DETAIL,ALLOCATION,11100303,OWRB,1996,12,36,
,DETAIL,ALLOCATION,,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11050001,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11050003,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11090201,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11090204,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11100203,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11100301,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11100303,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11120303,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1996,13,36,
,DETAIL,ALLOCATION,11140102,OWRB,1996,13,36,
,DETAIL,ALLOCATION,,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11090202,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11130303,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11130304,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1996,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1996,2,36,
,DETAIL,ALLOCATION,,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11060002,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11060006,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11090204,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11110101,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11130302,OWRB,1996,3,36,
,DETAIL,ALLOCATION,11130303,OWRB,1996,3,36,
,DETAIL,ALLOCATION,,OWRB,1996,4,36,
,DETAIL,ALLOCATION,11040001,OWRB,1996,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1996,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1996,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1996,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1996,4,36,
,DETAIL,ALLOCATION,,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11040008,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11070206,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11070207,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11070208,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11100203,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11110102,OWRB,1996,5,36,
,DETAIL,ALLOCATION,11110103,OWRB,1996,5,36,
,DETAIL,ALLOCATION,,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11070209,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11090204,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11100102,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1996,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1996,6,36,
,DETAIL,ALLOCATION,,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11050001,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11090202,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130201,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130202,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1996,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1996,7,36,
,DETAIL,ALLOCATION,,OWRB,1996,8,36,
,DETAIL,ALLOCATION,11070103,OWRB,1996,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1996,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1996,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1996,8,36,
,DETAIL,ALLOCATION,11100101,OWRB,1996,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1996,8,36,
,DETAIL,ALLOCATION,,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11040001,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11050002,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11070107,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11090103,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11100303,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11130208,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11130303,OWRB,1996,9,36,
,DETAIL,ALLOCATION,11140104,OWRB,1996,9,36,
,DETAIL,ALLOCATION,,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11120303,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11120304,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130102,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130201,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130302,OWRB,1997,1,36,
,DETAIL,ALLOCATION,11130303,OWRB,1997,1,36,
,DETAIL,ALLOCATION,,OWRB,1997,10,36,
,DETAIL,ALLOCATION,11140105,OWRB,1997,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1997,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1997,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1997,10,36,
,DETAIL,ALLOCATION,,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11120105,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11120202,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11130102,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11130201,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11130203,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11130301,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11130302,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11140101,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11140102,OWRB,1997,11,36,
,DETAIL,ALLOCATION,11140106,OWRB,1997,11,36,
,DETAIL,ALLOCATION,,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11050001,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1997,12,36,
,DETAIL,ALLOCATION,11100303,OWRB,1997,12,36,
,DETAIL,ALLOCATION,,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11050001,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11050003,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11090201,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11090204,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11100203,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11100301,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11100303,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11120303,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1997,13,36,
,DETAIL,ALLOCATION,11140102,OWRB,1997,13,36,
,DETAIL,ALLOCATION,,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11090202,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11130303,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11130304,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1997,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1997,2,36,
,DETAIL,ALLOCATION,,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11060002,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11060006,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11090204,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11110101,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11130302,OWRB,1997,3,36,
,DETAIL,ALLOCATION,11130303,OWRB,1997,3,36,
,DETAIL,ALLOCATION,,OWRB,1997,4,36,
,DETAIL,ALLOCATION,11040001,OWRB,1997,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1997,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1997,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1997,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1997,4,36,
,DETAIL,ALLOCATION,,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11040008,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11070206,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11070207,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11070208,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11100203,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11110102,OWRB,1997,5,36,
,DETAIL,ALLOCATION,11110103,OWRB,1997,5,36,
,DETAIL,ALLOCATION,,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11070209,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11090204,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11100102,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1997,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1997,6,36,
,DETAIL,ALLOCATION,,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11050001,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11090202,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130201,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130202,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1997,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1997,7,36,
,DETAIL,ALLOCATION,,OWRB,1997,8,36,
,DETAIL,ALLOCATION,11070103,OWRB,1997,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1997,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1997,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1997,8,36,
,DETAIL,ALLOCATION,11100101,OWRB,1997,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1997,8,36,
,DETAIL,ALLOCATION,,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11040001,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11050002,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11070107,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11090103,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11100303,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11130208,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11130303,OWRB,1997,9,36,
,DETAIL,ALLOCATION,11140104,OWRB,1997,9,36,
,DETAIL,ALLOCATION,,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11120303,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11120304,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130102,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130201,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130302,OWRB,1998,1,36,
,DETAIL,ALLOCATION,11130303,OWRB,1998,1,36,
,DETAIL,ALLOCATION,,OWRB,1998,10,36,
,DETAIL,ALLOCATION,11140105,OWRB,1998,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1998,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1998,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1998,10,36,
,DETAIL,ALLOCATION,,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11120105,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11120202,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11130102,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11130201,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11130203,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11130301,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11130302,OWRB,1998,11,36,
,DETAIL,ALLOCATION,11140101,OWRB,1998,11,36,
