CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
16007,DETAIL,DIVERSION,160102020202,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102020205,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102020406,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,160102020204,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102010702,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020201,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020202,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020203,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020204,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020205,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020406,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,170402080204,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,170402080205,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020102,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020103,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020202,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020204,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020205,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020206,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020207,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020301,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020302,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020303,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020304,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020401,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020402,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020403,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020404,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020405,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020406,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020501,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020502,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020503,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020504,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020505,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020601,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020602,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020603,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020604,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020705,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102030301,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102030302,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102020301,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102020601,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102020602,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102020705,IDWR,2016,13,Bear River - Soda Springs to Utah b,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,160102040207,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020602,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16041,DETAIL,DIVERSION,160102020705,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102020602,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040101,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040102,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040103,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040104,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040105,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040106,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040201,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040202,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040203,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040204,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040205,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040206,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040207,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040301,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040302,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090301,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,160102040101,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,160102040103,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402060803,IDWR,2016,15,Malad River,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,160203090201,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,160203090203,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,160203090205,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,160203090206,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160102040104,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090101,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090102,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090103,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090104,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090105,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090106,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090201,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090202,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090203,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090204,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090205,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090301,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090302,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090303,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090304,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090305,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090306,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090308,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090309,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090801,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,160203090802,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16071,DETAIL,DIVERSION,170402060801,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,160203090105,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,160203090101,IDWR,2016,17,Deep Creek,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501030405,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501030406,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501030409,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501030501,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501030507,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501030704,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501031004,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501031005,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501031102,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140602,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170402121304,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170402121305,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170402121306,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501010306,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501010606,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501010806,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501010807,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501010808,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501011106,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501011107,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501011108,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501021704,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501030201,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501030209,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501030401,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501030405,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121006,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121104,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121105,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121303,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121304,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190906,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120502,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501010606,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501010805,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501010806,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501010807,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501010808,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501011106,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501011107,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501011108,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501021704,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030201,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030209,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030401,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030405,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030406,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030409,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030501,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030507,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030701,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501030704,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501031004,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501031005,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501031102,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120502,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120704,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402121006,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402121105,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402121303,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402121304,IDWR,2016,2,Snake River - Milner Dam to Oregon,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501120603,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140103,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140401,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140403,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140404,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160101020307,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102010200,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102010403,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102010503,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102010601,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16007,DETAIL,DIVERSION,160102010607,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,DIVERSION,170402060209,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,DIVERSION,170402060301,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,DIVERSION,170402060304,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,DIVERSION,170402060305,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,DIVERSION,170402070605,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402091001,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190604,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210403,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210602,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170602010201,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170602010203,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170602010204,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501120402,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501120405,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501120603,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200604,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210303,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210401,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210403,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220104,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220107,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220604,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170401040502,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170401040601,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170401040602,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170401040604,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170401040902,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402010102,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402010503,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402050306,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402050406,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402050407,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402060301,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,DIVERSION,170402070503,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,DIVERSION,170402180607,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,DIVERSION,170402180608,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,DIVERSION,170402180803,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140404,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140410,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140507,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140802,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140803,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102010705,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020202,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,DIVERSION,160102020204,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090603,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091301,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091303,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091304,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091306,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091307,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120401,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,DIVERSION,170402180402,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,DIVERSION,170402180403,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,DIVERSION,170402180504,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,DIVERSION,170402180506,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,DIVERSION,170402180603,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,DIVERSION,170402180606,IDWR,2016,2016,,56,http://www.westernstateswater.org/Idaho
